Helpful,Product ID,Rated Reviews,Review Score,Review Length,Exclamation Points,Helpful Fraction
5,B002GJ9JWS,5,5.0,735,,1.0
5,B002GJ9JWS,5,4.0,562,1.0,1.0
5,B002GJ9JWS,5,3.0,424,,1.0
9,B002GJ9JWS,14,1.0,175,,0.6428571428571429
5,B002GJ9JWS,8,1.0,148,3.0,0.625
3,B002GJ9JWS,5,3.0,810,,0.6
1,B002GJ9JWS,2,4.0,583,,0.5
1,B002GJ9JWS,2,5.0,349,15.0,0.5
1,B002GJ9JWS,2,3.0,414,,0.5
1,B002GJ9JWS,2,5.0,135,,0.5
1,B002GJ9JWS,2,5.0,243,1.0,0.5
2,B002GJ9JWS,4,2.0,225,,0.5
22,B002GJ9JWS,36,1.0,287,,0.6111111111111112
,B002GJ9JWS,1,3.0,475,,
,B002GJ9JWS,1,5.0,197,,
4,B002GJ9JWS,8,2.0,1183,,0.5
29,B002GJ9JWS,49,1.0,570,,0.5918367346938775
4,B002GJ9JWS,10,1.0,332,,0.4
2,B002GJ9JWS,8,2.0,141,1.0,0.25
1,B002GJ9JWS,9,1.0,247,,0.1111111111111111
5,B002GJ9JWS,27,1.0,1153,3.0,0.18518518518518517
7,B002GJ9JWS,35,1.0,131,2.0,0.2
2,B002GJ9JWS,28,5.0,225,1.0,0.07142857142857142
5,B002GJ9JWS,5,3.0,197,,1.0
5,B002GJ9JWS,5,5.0,368,,1.0
5,B002GJ9JWS,5,5.0,243,1.0,1.0
4,B002GJ9JWS,4,3.0,421,1.0,1.0
4,B002GJ9JWS,4,5.0,297,2.0,1.0
4,B002GJ9JWS,4,5.0,704,3.0,1.0
4,B002GJ9JWS,4,5.0,1004,,1.0
4,B002GJ9JWS,4,5.0,185,1.0,1.0
3,B002GJ9JWS,3,4.0,447,1.0,1.0
3,B002GJ9JWS,3,5.0,286,1.0,1.0
3,B002GJ9JWS,3,5.0,341,,1.0
3,B002GJ9JWS,3,4.0,160,,1.0
3,B002GJ9JWS,3,5.0,1182,1.0,1.0
3,B002GJ9JWS,3,5.0,196,,1.0
3,B002GJ9JWS,3,5.0,124,1.0,1.0
3,B002GJ9JWS,3,4.0,381,,1.0
3,B002GJ9JWS,3,5.0,762,3.0,1.0
3,B002GJ9JWS,3,5.0,755,7.0,1.0
3,B002GJ9JWS,3,5.0,492,4.0,1.0
5,B002GJ9JWS,6,2.0,297,,0.8333333333333334
5,B002GJ9JWS,6,2.0,485,,0.8333333333333334
5,B002GJ9JWS,6,5.0,153,,0.8333333333333334
5,B002GJ9JWS,6,4.0,333,,0.8333333333333334
2,B002GJ9JWS,2,5.0,247,2.0,1.0
2,B002GJ9JWS,2,5.0,667,1.0,1.0
2,B002GJ9JWS,2,5.0,742,2.0,1.0
2,B002GJ9JWS,2,2.0,368,,1.0
2,B002GJ9JWS,2,5.0,499,2.0,1.0
2,B002GJ9JWS,2,5.0,289,,1.0
2,B002GJ9JWS,2,3.0,1044,,1.0
2,B002GJ9JWS,2,4.0,262,1.0,1.0
2,B002GJ9JWS,2,5.0,268,1.0,1.0
2,B002GJ9JWS,2,5.0,5211,11.0,1.0
2,B002GJ9JWS,2,5.0,516,1.0,1.0
2,B002GJ9JWS,2,5.0,347,,1.0
2,B002GJ9JWS,2,5.0,429,1.0,1.0
2,B002GJ9JWS,2,3.0,275,,1.0
2,B002GJ9JWS,2,5.0,614,2.0,1.0
2,B002GJ9JWS,2,5.0,794,2.0,1.0
2,B002GJ9JWS,2,4.0,712,,1.0
2,B002GJ9JWS,2,5.0,171,,1.0
2,B002GJ9JWS,2,4.0,171,2.0,1.0
2,B002GJ9JWS,2,4.0,664,,1.0
2,B002GJ9JWS,2,5.0,240,1.0,1.0
2,B002GJ9JWS,2,5.0,127,6.0,1.0
2,B002GJ9JWS,2,3.0,920,1.0,1.0
2,B002GJ9JWS,2,5.0,307,9.0,1.0
2,B002GJ9JWS,2,4.0,531,,1.0
2,B002GJ9JWS,2,5.0,664,,1.0
2,B002GJ9JWS,2,4.0,342,,1.0
2,B002GJ9JWS,2,5.0,224,1.0,1.0
2,B002GJ9JWS,2,5.0,1021,,1.0
2,B002GJ9JWS,2,5.0,337,4.0,1.0
2,B002GJ9JWS,2,5.0,347,,1.0
2,B002GJ9JWS,2,5.0,168,11.0,1.0
2,B002GJ9JWS,2,4.0,532,3.0,1.0
2,B002GJ9JWS,2,5.0,152,,1.0
2,B002GJ9JWS,2,5.0,134,,1.0
2,B002GJ9JWS,2,5.0,744,,1.0
2,B002GJ9JWS,2,5.0,286,,1.0
2,B002GJ9JWS,2,5.0,355,1.0,1.0
2,B002GJ9JWS,2,5.0,334,,1.0
4,B002GJ9JWS,5,1.0,274,,0.8
4,B002GJ9JWS,5,3.0,384,,0.8
1,B002GJ9JWS,1,5.0,442,,1.0
1,B002GJ9JWS,1,5.0,356,1.0,1.0
1,B002GJ9JWS,1,5.0,203,1.0,1.0
1,B002GJ9JWS,1,5.0,1178,1.0,1.0
1,B002GJ9JWS,1,5.0,216,,1.0
1,B002GJ9JWS,1,5.0,687,1.0,1.0
,B001XREK8C,,5.0,269,,
,B001XREK8C,,5.0,361,,
,B001XREK8C,,5.0,156,,
,B005VTXLS8,1,5.0,4129,,
2,B000REPRZ2,2,5.0,101,,1.0
6,B000P5H00S,6,5.0,398,,1.0
1,B000P5H00S,1,5.0,541,,1.0
,B000P5H00S,,5.0,260,,
2,B004USMDR6,2,5.0,154,2.0,1.0
,B004USMDR6,,5.0,339,,
,B004USMDR6,,5.0,350,,
6,B003ZS4FXM,7,5.0,162,,0.8571428571428571
1,B003ZS4FXM,1,5.0,404,,1.0
,B003ZS4FXM,,5.0,188,2.0,
,B003ZS4FXM,,5.0,270,,
,B003ZS4FXM,,5.0,208,,
,B003ZS4FXM,,5.0,177,,
,B003ZS4FXM,,5.0,98,2.0,
1,B003ZS4FXM,3,4.0,284,,0.3333333333333333
2,B003LIQ9US,2,2.0,185,,1.0
2,B003LIQ9US,2,5.0,285,3.0,1.0
,B003LIQ9US,,5.0,169,1.0,
,B003LIQ9US,,5.0,453,,
,B003LIQ9US,,5.0,544,,
,B003LIQ9US,,2.0,866,1.0,
,B003LIQ9US,,5.0,148,1.0,
,B003LIQ9US,,5.0,150,,
,B003LIQ9US,,3.0,248,,
,B003LIQ9US,,5.0,231,,
1,B003LIQ9US,2,5.0,436,1.0,0.5
,B003LIQ9US,1,5.0,110,2.0,
,B003LIQ9US,2,1.0,280,,
,B003LIQ9US,4,1.0,114,,
,B0046HEVBC,,3.0,319,,
,B00122BKHW,,4.0,372,,
,B004AHI5XI,,5.0,423,1.0,
,B0017OFAFS,,5.0,157,2.0,
6,B001E530IE,6,3.0,966,4.0,1.0
6,B001E530IE,6,5.0,313,,1.0
6,B001E530IE,6,4.0,374,,1.0
3,B001E530IE,3,4.0,497,1.0,1.0
3,B001E530IE,3,5.0,188,2.0,1.0
3,B001E530IE,3,5.0,288,,1.0
3,B001E530IE,3,5.0,168,,1.0
3,B001E530IE,3,5.0,94,,1.0
3,B001E530IE,3,5.0,155,,1.0
2,B001E530IE,2,5.0,189,,1.0
2,B001E530IE,2,5.0,327,1.0,1.0
2,B001E530IE,2,5.0,316,1.0,1.0
2,B001E530IE,2,5.0,214,,1.0
2,B001E530IE,2,5.0,208,,1.0
2,B001E530IE,2,5.0,332,1.0,1.0
2,B001E530IE,2,5.0,142,,1.0
2,B001E530IE,2,5.0,465,,1.0
1,B001E530IE,1,3.0,357,1.0,1.0
1,B001E530IE,1,1.0,120,,1.0
1,B001E530IE,1,5.0,403,,1.0
1,B001E530IE,1,5.0,171,,1.0
1,B001E530IE,1,5.0,403,,1.0
1,B001E530IE,1,5.0,467,,1.0
1,B001E530IE,1,5.0,206,1.0,1.0
1,B001E530IE,1,5.0,149,2.0,1.0
1,B001E530IE,1,4.0,96,,1.0
2,B001E530IE,3,5.0,598,,0.6666666666666666
2,B001E530IE,3,5.0,269,,0.6666666666666666
,B001E530IE,,5.0,366,,
,B001E530IE,,5.0,185,,
,B001E530IE,,5.0,152,,
,B001E530IE,,5.0,425,3.0,
,B001E530IE,,5.0,113,,
,B001E530IE,,5.0,639,,
,B001E530IE,,4.0,1541,,
,B001E530IE,,5.0,107,,
,B001E530IE,,4.0,238,,
,B001E530IE,,5.0,654,,
,B001E530IE,,5.0,120,,
,B001E530IE,,5.0,490,2.0,
,B001E530IE,,5.0,286,5.0,
,B001E530IE,,5.0,118,,
,B001E530IE,,2.0,277,,
,B001E530IE,,5.0,160,,
,B001E530IE,,5.0,264,,
,B001E530IE,,5.0,570,,
2,B001E530IE,4,3.0,547,,0.5
,B001E530IE,1,4.0,140,,
3,B001E530IE,6,4.0,2300,6.0,0.5
1,B001E530IE,5,3.0,264,,0.2
4,B001EO7DQU,4,5.0,138,,1.0
2,B001EO7DQU,2,5.0,251,2.0,1.0
1,B004FTHLX6,1,3.0,309,,1.0
,B004FTHLX6,,5.0,220,1.0,
,B002GWH4HM,,3.0,339,,
,B002GWH4HM,,4.0,619,,
,B00509LWDA,,5.0,883,2.0,
,B00509LWDA,,1.0,184,,
,B00509LWDA,,5.0,330,,
,B006AXAAB0,,5.0,167,,
2,B003WEZ72W,2,5.0,174,,1.0
1,B003WEZ72W,1,5.0,166,,1.0
1,B003WEZ72W,1,5.0,284,,1.0
1,B003WEZ72W,1,4.0,146,,1.0
1,B003WEZ72W,1,5.0,243,1.0,1.0
3,B003WEZ72W,4,5.0,170,,0.75
,B003WEZ72W,,5.0,335,,
,B003WEZ72W,,5.0,456,1.0,
4,B003WEZ72W,7,1.0,428,,0.5714285714285714
,B003P7U7SU,,5.0,265,,
1,B000RI3SKY,1,5.0,1496,1.0,1.0
,B000RI3SKY,,5.0,200,,
,B000RI3SKY,,5.0,128,1.0,
,B000RI3SKY,,5.0,252,1.0,
,B000RI3SKY,,5.0,126,,
,B000RI3SKY,,5.0,206,5.0,
,B000RI3SKY,,3.0,370,,
,B000RI3SKY,,5.0,333,2.0,
,B000RI3SKY,,5.0,385,,
,B000RI3SKY,,5.0,325,,
,B000RI3SKY,,5.0,234,3.0,
,B000RI3SKY,,5.0,630,,
,B000RI3SKY,,5.0,507,,
,B000RI3SKY,,5.0,562,1.0,
1,B001HTITNS,1,5.0,254,2.0,1.0
,B0000D18YP,,5.0,521,,
4,B000GAUKP4,5,2.0,433,,0.8
1,B000GAUKP4,1,4.0,1114,,1.0
3,B000GAUKP4,4,4.0,524,,0.75
,B000GAUKP4,,4.0,406,3.0,
1,B000GAUKP4,2,5.0,244,1.0,0.5
1,B000GAUKP4,2,5.0,125,,0.5
1,B000GAUKP4,2,4.0,193,,0.5
,B003TVF9K8,,1.0,551,,
,B003TVF9K8,,5.0,1688,,
10,B0002EW9AI,11,1.0,277,1.0,0.9090909090909091
,B0002EW9AI,,2.0,311,1.0,
,B0002EW9AI,,5.0,392,,
,B0002EW9AI,,5.0,168,,
,B0002EW9AI,,5.0,267,3.0,
,B0002EW9AI,,5.0,262,4.0,
,B0002EW9AI,,5.0,169,1.0,
2,B003SBZE0Y,2,5.0,289,,1.0
2,B003SBZE0Y,2,5.0,180,1.0,1.0
1,B003SBZE0Y,1,5.0,348,1.0,1.0
3,B000OF9NG8,3,3.0,412,,1.0
2,B000OF9NG8,2,1.0,487,,1.0
1,B000OF9NG8,1,1.0,640,,1.0
1,B000OF9NG8,1,1.0,404,,1.0
,B000OF9NG8,,5.0,493,6.0,
,B000OF9NG8,,5.0,342,,
2,B00473ONPY,2,5.0,805,,1.0
1,B00061EXRY,1,1.0,1133,,1.0
,B00061EXRY,,5.0,227,,
,B001SAUNEE,,4.0,725,,
1,B004Q6ZUPY,1,1.0,184,,1.0
31,B001EQ4SHK,32,4.0,513,,0.96875
17,B001EQ4SHK,18,5.0,439,1.0,0.9444444444444444
20,B001EQ4SHK,25,5.0,956,1.0,0.8
5,B001EQ4SHK,5,4.0,500,,1.0
5,B001EQ4SHK,5,5.0,847,2.0,1.0
4,B001EQ4SHK,4,5.0,685,2.0,1.0
4,B001EQ4SHK,4,5.0,510,1.0,1.0
3,B001EQ4SHK,3,5.0,409,,1.0
2,B001EQ4SHK,2,5.0,318,1.0,1.0
2,B001EQ4SHK,2,5.0,177,2.0,1.0
4,B001EQ4SHK,5,2.0,173,,0.8
10,B001EQ4SHK,14,3.0,346,,0.7142857142857143
1,B001EQ4SHK,1,5.0,659,,1.0
1,B001EQ4SHK,1,5.0,237,3.0,1.0
1,B001EQ4SHK,1,5.0,110,,1.0
1,B001EQ4SHK,1,5.0,185,1.0,1.0
1,B001EQ4SHK,1,5.0,152,,1.0
1,B001EQ4SHK,1,5.0,275,,1.0
,B001EQ4SHK,,5.0,410,1.0,
,B001EQ4SHK,,5.0,112,,
,B001EQ4SHK,,5.0,990,1.0,
,B001EQ4SHK,,5.0,155,3.0,
,B001EQ4SHK,,5.0,303,,
,B001EQ4SHK,,5.0,506,,
,B001EQ4SHK,,5.0,142,1.0,
,B001EQ4SHK,,5.0,296,4.0,
,B001EQ4SHK,,5.0,285,2.0,
,B001EQ4SHK,,5.0,174,,
,B001EQ4SHK,,5.0,141,1.0,
,B001EQ4SHK,,5.0,107,,
,B001EQ4SHK,,5.0,204,,
,B001EQ4SHK,,5.0,495,1.0,
,B001EQ4SHK,,5.0,362,2.0,
,B001EQ4SHK,,5.0,237,1.0,
,B001EQ4SHK,,5.0,129,2.0,
,B001EQ4SHK,,5.0,374,1.0,
,B001EQ4SHK,,5.0,118,,
,B001EQ4SHK,,5.0,517,1.0,
,B001EQ4SHK,,5.0,122,,
1,B001EQ4SHK,2,4.0,232,1.0,0.5
2,B001EQ4SHK,4,2.0,744,,0.5
,B001EQ4SHK,1,5.0,110,,
,B001EQ4SHK,3,4.0,102,2.0,
3,B001EQ4SHK,13,1.0,503,2.0,0.23076923076923078
1,B004M8FXN0,1,1.0,117,,1.0
,B004M8FXN0,,4.0,471,1.0,
,B004M8FXN0,,5.0,157,,
,B004M8FXN0,,3.0,150,,
,B004M8FXN0,,5.0,329,1.0,
,B0053EMXKS,,1.0,511,2.0,
,B0053EMXKS,1,4.0,476,,
,B0045AW4AA,,5.0,131,,
1,B000LQOCS4,1,5.0,361,4.0,1.0
1,B001SATNEA,1,1.0,784,,1.0
,B0068K2TBE,,4.0,147,,
,B0068K2TBE,,5.0,224,2.0,
,B0068K2TBE,,5.0,154,1.0,
,B0068K2TBE,,5.0,176,,
,B000M9LBXY,,5.0,756,,
4,B000YT3JZ0,5,2.0,155,,0.8
,B000YT3JZ0,,5.0,233,,
,B004MJFKJQ,,5.0,152,,
9,B001J78U6O,9,5.0,304,1.0,1.0
8,B001J78U6O,9,5.0,113,,0.8888888888888888
1,B001J78U6O,1,5.0,310,,1.0
2,B00520I9IS,3,5.0,160,,0.6666666666666666
,B00520I9IS,1,5.0,144,,
1,B000B1X14K,1,5.0,208,,1.0
1,B000B1X14K,1,5.0,199,11.0,1.0
,B000B1X14K,1,3.0,286,,
3,B00430EJY6,3,4.0,396,,1.0
2,B00430EJY6,2,5.0,1004,8.0,1.0
,B001O00TNI,,5.0,433,,
,B0058P0G3I,,4.0,197,,
,B0058P0G3I,,5.0,206,1.0,
1,B00474N5N4,1,5.0,393,,1.0
,B00474N5N4,,5.0,227,,
,B00474N5N4,,5.0,147,4.0,
,B00474N5N4,,5.0,127,,
,B00474N5N4,,5.0,192,,
,B00474N5N4,,5.0,326,1.0,
1,B001F2FY8A,1,5.0,229,2.0,1.0
6,B002Z95BOY,6,5.0,928,2.0,1.0
5,B002Z95BOY,5,5.0,501,,1.0
3,B002Z95BOY,3,5.0,468,,1.0
2,B002Z95BOY,2,5.0,185,,1.0
2,B002Z95BOY,2,5.0,941,1.0,1.0
1,B002Z95BOY,1,5.0,243,2.0,1.0
1,B002Z95BOY,1,5.0,141,,1.0
1,B002Z95BOY,1,5.0,135,,1.0
3,B002Z95BOY,4,5.0,95,1.0,0.75
3,B002Z95BOY,4,5.0,299,1.0,0.75
,B002Z95BOY,,3.0,145,,
,B002Z95BOY,,3.0,286,,
,B002Z95BOY,,3.0,217,,
,B002Z95BOY,,5.0,719,,
,B002Z95BOY,1,4.0,424,3.0,
,B002Z95BOY,1,2.0,148,,
,B002Z95BOY,1,2.0,438,,
,B0029X7Z18,,5.0,775,,
12,B003V7XNRQ,12,4.0,650,,1.0
7,B003V7XNRQ,7,5.0,1296,,1.0
7,B003V7XNRQ,8,4.0,578,,0.875
3,B003V7XNRQ,3,5.0,673,,1.0
5,B003V7XNRQ,6,4.0,1729,,0.8333333333333334
2,B003V7XNRQ,2,4.0,592,,1.0
15,B003V7XNRQ,21,3.0,1233,3.0,0.7142857142857143
1,B003V7XNRQ,1,3.0,682,,1.0
1,B003V7XNRQ,1,4.0,307,,1.0
2,B003V7XNRQ,3,5.0,229,,0.6666666666666666
,B003V7XNRQ,,4.0,329,,
,B003V7XNRQ,,4.0,1729,,
1,B003V7XNRQ,3,4.0,1788,2.0,0.3333333333333333
1,B003V7XNRQ,4,1.0,460,,0.25
,B003V7XNRQ,4,3.0,187,,
2,B0014X8D6K,2,5.0,877,1.0,1.0
1,B0014X8D6K,1,4.0,168,,1.0
,B007V9LYIK,,3.0,186,,
,B007V9LYIK,,3.0,275,,
4,B001IW1742,4,5.0,560,,1.0
,B001IW1742,1,3.0,422,,
,B0002Y1QDE,,5.0,113,,
2,B008RBAUTK,2,4.0,392,,1.0
,B0029NBMMG,,5.0,482,,
1,B006VW1ET2,1,5.0,1720,,1.0
,B006VW1ET2,,3.0,176,,
,B0002Y1QDO,,5.0,513,,
,B000P9XE90,,5.0,665,,
2,B0052589L0,2,5.0,769,,1.0
,B0052589L0,,4.0,211,,
4,B001P201YC,4,1.0,104,,1.0
1,B001P201YC,1,1.0,349,1.0,1.0
1,B001P201YC,1,2.0,455,,1.0
1,B001P201YC,2,5.0,104,,0.5
,B001P201YC,1,5.0,121,,
,B007FRE1II,,5.0,386,1.0,
,B007FRE1II,,5.0,491,2.0,
,B007FRE1II,,5.0,249,1.0,
1,B000VAUEGY,1,5.0,84,1.0,1.0
,B000VAUEGY,,5.0,193,1.0,
,B000VAUEGY,,3.0,111,,
2,B005YSYWCU,2,5.0,733,,1.0
1,B005YSYWCU,1,5.0,717,,1.0
1,B005YSYWCU,1,5.0,500,,1.0
3,B0019ZHXQE,3,5.0,670,1.0,1.0
3,B0019ZHXQE,3,5.0,366,,1.0
1,B0019ZHXQE,1,5.0,215,,1.0
,B006O46HT4,,5.0,167,,
4,B001E76570,4,5.0,325,1.0,1.0
3,B001E76570,3,5.0,115,1.0,1.0
2,B001E76570,2,4.0,811,,1.0
2,B001E76570,2,5.0,221,1.0,1.0
1,B001E76570,1,4.0,200,,1.0
,B001E76570,,4.0,287,,
,B001E76570,,3.0,271,1.0,
,B001E76570,,4.0,130,,
,B001E76570,,5.0,238,1.0,
1,B001E76570,3,2.0,245,,0.3333333333333333
2,B004HX3DTQ,2,5.0,353,,1.0
,B004HX3DTQ,,5.0,457,1.0,
3,B000ETVRJU,3,5.0,564,1.0,1.0
,B000ETVRJU,,3.0,245,,
10,B001P4H57Q,13,1.0,2883,2.0,0.7692307692307693
2,B001P4H57Q,2,5.0,308,3.0,1.0
2,B001P4H57Q,2,5.0,186,,1.0
6,B001P4H57Q,8,5.0,435,,0.75
,B001P4H57Q,,4.0,273,,
,B001P4H57Q,,2.0,195,1.0,
,B001P4H57Q,,5.0,133,,
,B001P4H57Q,,5.0,1085,,
,B001P4H57Q,,5.0,294,4.0,
2,B001P4H57Q,5,1.0,243,,0.4
,B003MZYVSM,,5.0,2114,,
,B003MZYVSM,1,3.0,663,,
1,B002076TME,1,3.0,589,,1.0
2,B0046LJ97E,2,3.0,2334,2.0,1.0
1,B006VWVDL6,1,5.0,2167,3.0,1.0
1,B002L84FQO,1,5.0,573,,1.0
,B002L84FQO,,5.0,315,,
,B002L84FQO,,5.0,224,,
,B002L84FQO,,1.0,315,2.0,
,B003OB0KDE,,5.0,241,,
,B003OB0KDE,,3.0,316,,
2,B0018S09T0,2,5.0,969,,1.0
1,B0018S09T0,1,5.0,200,1.0,1.0
1,B0018S09T0,1,4.0,495,,1.0
,B0018S09T0,,3.0,177,2.0,
,B0018S09T0,,3.0,572,,
,B0018S09T0,,5.0,441,2.0,
,B0018S09T0,,5.0,405,,
,B0018S09T0,,3.0,270,,
,B0018S09T0,,5.0,312,2.0,
,B0018S09T0,,5.0,256,,
,B0018S09T0,,5.0,133,,
,B0018S09T0,,5.0,734,3.0,
,B0018S09T0,,5.0,612,,
,B0018S09T0,,5.0,164,,
9,B004K0630W,9,4.0,1557,2.0,1.0
1,B004K0630W,1,5.0,423,2.0,1.0
1,B004K0630W,1,4.0,191,,1.0
1,B004K0630W,1,5.0,771,1.0,1.0
,B004K0630W,,3.0,120,,
,B004K0630W,,4.0,142,,
,B004K0630W,,5.0,112,,
,B004K0630W,,5.0,131,,
,B004K0630W,,5.0,571,1.0,
,B004K0630W,,5.0,588,1.0,
,B004K0630W,,4.0,460,,
,B004K0630W,,4.0,218,,
,B004K0630W,,5.0,443,,
,B004K0630W,,5.0,752,,
,B004K0630W,,2.0,310,,
,B004K0630W,,5.0,370,1.0,
,B004K0630W,,5.0,108,,
,B004K0630W,1,5.0,288,,
,B004K0630W,2,3.0,158,,
5,B000JSQ66U,5,5.0,154,,1.0
7,B000JSQ66U,8,3.0,124,,0.875
,B000JSQ66U,,3.0,498,,
,B000JSQ66U,,5.0,236,3.0,
,B000JSQ66U,,5.0,139,,
1,B000JSQ66U,3,5.0,295,,0.3333333333333333
1,B001EANO3A,1,1.0,782,1.0,1.0
,B000HOXYIE,,3.0,717,,
,B001B0ZE9A,,5.0,237,1.0,
,B000LVM51U,,1.0,112,,
8,B0006VL0TI,8,1.0,398,,1.0
2,B004P7T7YY,2,5.0,302,,1.0
1,B004P7T7YY,1,4.0,1052,,1.0
,B004P7T7YY,,4.0,573,2.0,
,B004P7T7YY,,1.0,109,1.0,
,B004P7T7YY,,4.0,516,2.0,
,B003L2D43Y,,4.0,1144,,
1,B000NMI5M0,1,5.0,216,2.0,1.0
,B000NMI5M0,,5.0,127,1.0,
,B000NMI5M0,,1.0,378,,
,B0017T2LHS,,5.0,306,,
7,B0018S09TK,8,5.0,734,3.0,0.875
3,B0018S09TK,3,5.0,130,1.0,1.0
2,B0018S09TK,2,5.0,192,,1.0
2,B0018S09TK,2,5.0,477,,1.0
4,B0018S09TK,5,5.0,432,,0.8
4,B0018S09TK,5,5.0,242,,0.8
1,B0018S09TK,1,1.0,1119,1.0,1.0
1,B0018S09TK,1,5.0,370,2.0,1.0
1,B0018S09TK,1,5.0,117,1.0,1.0
1,B0018S09TK,1,5.0,282,,1.0
3,B0018S09TK,4,5.0,463,,0.75
2,B0018S09TK,3,2.0,625,,0.6666666666666666
2,B0018S09TK,3,5.0,230,,0.6666666666666666
2,B0018S09TK,3,5.0,156,,0.6666666666666666
1,B0018S09TK,2,5.0,324,1.0,0.5
,B0018S09TK,1,5.0,1766,,
,B0018S09TK,1,5.0,1052,4.0,
1,B0018S09TK,3,5.0,1512,6.0,0.3333333333333333
5,B0018S09TK,13,4.0,1014,1.0,0.38461538461538464
1,B0001H22JO,1,4.0,244,2.0,1.0
1,B0001H22JO,1,1.0,187,1.0,1.0
,B0001H22JO,,4.0,476,1.0,
7,B000AAJQQO,7,5.0,500,,1.0
6,B000AAJQQO,6,5.0,341,,1.0
5,B000AAJQQO,5,5.0,352,,1.0
2,B000AAJQQO,2,5.0,232,1.0,1.0
,B00008DF6C,,5.0,165,,
12,B001E5E3B2,12,5.0,491,,1.0
7,B001E5E3B2,7,5.0,2938,1.0,1.0
7,B001E5E3B2,7,5.0,464,3.0,1.0
5,B001E5E3B2,5,5.0,2116,,1.0
5,B001E5E3B2,5,5.0,860,,1.0
5,B001E5E3B2,5,5.0,1594,3.0,1.0
4,B001E5E3B2,4,5.0,590,2.0,1.0
4,B001E5E3B2,4,5.0,176,,1.0
6,B001E5E3B2,7,5.0,707,1.0,0.8571428571428571
3,B001E5E3B2,3,5.0,213,,1.0
3,B001E5E3B2,3,5.0,502,,1.0
3,B001E5E3B2,3,5.0,190,,1.0
3,B001E5E3B2,3,5.0,207,,1.0
3,B001E5E3B2,3,5.0,170,1.0,1.0
2,B001E5E3B2,2,5.0,473,1.0,1.0
2,B001E5E3B2,2,5.0,517,,1.0
2,B001E5E3B2,2,5.0,271,,1.0
2,B001E5E3B2,2,5.0,220,,1.0
2,B001E5E3B2,2,5.0,436,2.0,1.0
2,B001E5E3B2,2,5.0,135,,1.0
1,B001E5E3B2,1,5.0,607,3.0,1.0
1,B001E5E3B2,1,5.0,671,,1.0
1,B001E5E3B2,1,5.0,600,,1.0
1,B001E5E3B2,1,5.0,640,,1.0
,B001E5E3B2,,3.0,622,1.0,
,B001E5E3B2,,5.0,147,,
,B001E5E3B2,,5.0,973,,
,B001E5E3B2,,5.0,399,,
3,B001E5E3B2,15,1.0,458,,0.2
5,B001E5E3B2,20,1.0,444,,0.25
3,B001HYD8IE,3,5.0,609,,1.0
4,B001HYD8IE,5,5.0,361,,0.8
5,B003Y7QKIW,5,5.0,377,1.0,1.0
1,B003Y7QKIW,1,5.0,175,,1.0
1,B003Y7QKIW,1,5.0,666,1.0,1.0
,B003Y7QKIW,,5.0,389,1.0,
,B003Y7QKIW,,5.0,774,1.0,
,B003Y7QKIW,,5.0,1098,2.0,
7,B000ILGIZM,7,5.0,570,1.0,1.0
4,B000ILGIZM,4,3.0,270,,1.0
4,B000ILGIZM,4,4.0,196,2.0,1.0
2,B000ILGIZM,2,4.0,315,,1.0
1,B000ILGIZM,1,5.0,215,,1.0
1,B000ILGIZM,1,3.0,121,,1.0
,B000ILGIZM,,4.0,310,,
,B000ILGIZM,1,3.0,184,,
4,B001C4PKIK,4,5.0,1916,,1.0
4,B001C4PKIK,4,5.0,605,,1.0
2,B001C4PKIK,2,5.0,449,1.0,1.0
2,B001C4PKIK,2,5.0,513,,1.0
2,B001C4PKIK,2,5.0,930,1.0,1.0
2,B001C4PKIK,2,5.0,765,1.0,1.0
1,B001C4PKIK,1,5.0,234,1.0,1.0
1,B001C4PKIK,1,4.0,851,,1.0
1,B001C4PKIK,1,5.0,222,2.0,1.0
,B001C4PKIK,,4.0,458,,
,B001C4PKIK,,5.0,1040,2.0,
,B001C4PKIK,,5.0,201,1.0,
,B001C4PKIK,,5.0,258,,
3,B000MBM8T8,4,5.0,258,,0.75
2,B006GWJ9LC,2,5.0,265,,1.0
2,B006GWJ9LC,2,5.0,490,,1.0
1,B006GWJ9LC,1,5.0,236,11.0,1.0
,B006GWJ9LC,2,4.0,340,,
4,B000H27NY2,4,5.0,436,1.0,1.0
1,B000H27NY2,1,3.0,489,,1.0
1,B000H27NY2,1,5.0,158,,1.0
3,B000H27NY2,4,5.0,689,2.0,0.75
,B000H27NY2,,1.0,157,,
,B000H27NY2,,3.0,817,,
,B000H27NY2,,2.0,432,1.0,
,B000H27NY2,,3.0,223,,
,B000H27NY2,,4.0,204,,
,B000H27NY2,,5.0,97,,
1,B000H27NY2,4,1.0,1047,,0.25
2,B00505GBKI,2,4.0,366,,1.0
,B00505GBKI,,1.0,145,,
3,B000E1BLMG,3,5.0,193,1.0,1.0
2,B000E1BLMG,2,5.0,187,,1.0
2,B000E1BLMG,2,5.0,480,,1.0
2,B000E1BLMG,2,5.0,125,,1.0
1,B000E1BLMG,1,5.0,742,,1.0
1,B000E1BLMG,1,5.0,303,2.0,1.0
1,B000E1BLMG,1,5.0,113,,1.0
2,B000E1BLMG,3,5.0,135,,0.6666666666666666
,B000E1BLMG,,5.0,481,5.0,
,B000E1BLMG,,5.0,168,2.0,
,B000E1BLMG,,5.0,169,2.0,
